 Stg  TypeStg      Time/Vol   TotReturnSI     LayerSI01     LayerSI02     LayerSI03      WellSI01      WellSI02      WellSI03        Wprd01        Wprd02        Wprd03        Temp01        Temp02        Temp03
   4        3      148.6796       18.8266       21.7413       32.4664       17.3669       18.8266       18.2551       17.3669        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      148.7796       18.8074       21.7198       32.4370       17.3487       18.8074       18.2363       17.3487        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      148.8796       18.7881       21.6983       32.4077       17.3306       18.7881       18.2175       17.3306        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      148.9796       18.7689       21.6769       32.3785       17.3125       18.7689       18.1988       17.3125        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.0796       18.7498       21.6555       32.3493       17.2945       18.7498       18.1800       17.2945        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.1796       18.7306       21.6341       32.3201       17.2764       18.7306       18.1613       17.2764        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.2796       18.7115       21.6127       32.2910       17.2584       18.7115       18.1427       17.2584        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.3796       18.6925       21.5914       32.2619       17.2404       18.6925       18.1241       17.2404        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.4796       18.6734       21.5701       32.2329       17.2225       18.6734       18.1055       17.2225        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.5796       18.6544       21.5489       32.2039       17.2046       18.6544       18.0869       17.2046        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.6796       18.6355       21.5277       32.1750       17.1867       18.6355       18.0683       17.1867        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.7796       18.6165       21.5065       32.1460       17.1688       18.6165       18.0498       17.1688        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.8796       18.5976       21.4853       32.1172       17.1510       18.5976       18.0314       17.1510        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      149.9796       18.5787       21.4642       32.0883       17.1332       18.5787       18.0129       17.1332        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.0796       18.5598       21.4432       32.0595       17.1154       18.5598       17.9945       17.1154        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.1796       18.5410       21.4221       32.0308       17.0977       18.5410       17.9761       17.0977        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.2796       18.5222       21.4011       32.0021       17.0800       18.5222       17.9577       17.0800        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.3796       18.5035       21.3801       31.9734       17.0623       18.5035       17.9394       17.0623        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.4796       18.4847       21.3592       31.9448       17.0446       18.4847       17.9211       17.0446        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.5796       18.4660       21.3382       31.9162       17.0270       18.4660       17.9028       17.0270        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.6796       18.4473       21.3174       31.8877       17.0094       18.4473       17.8846       17.0094        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.7796       18.4287       21.2965       31.8591       16.9918       18.4287       17.8664       16.9918        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.8796       18.4101       21.2757       31.8307       16.9743       18.4101       17.8482       16.9743        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      150.9796       18.3915       21.2549       31.8023       16.9568       18.3915       17.8301       16.9568        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      151.0796       18.3729       21.2341       31.7739       16.9393       18.3729       17.8119       16.9393        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      151.1796       18.3544       21.2134       31.7455       16.9218       18.3544       17.7938       16.9218        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      151.2796       18.3359       21.1927       31.7172       16.9044       18.3359       17.7758       16.9044        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      151.3796       18.3175       21.1721       31.6890       16.8870       18.3175       17.7577       16.8870        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      151.4796       18.2990       21.1515       31.6607       16.8697       18.2990       17.7397       16.8697        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3      151.5796       18.2806       21.1309       31.6325       16.8523       18.2806       17.7217       16.8523        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
